,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2020-06-30,6,2020-06-30,27.346153846153847,59.75384615384615,72.23076923076923,1011.1307692307693,220.07692307692307,4.930769230769231,0.0,210.76923076923077,210.76923076923077
2020-07-01,7,2020-07-01,27.461538461538467,59.43846153846154,74.0,1010.7923076923076,246.76923076923077,4.961538461538462,8.846153846153847,267.3076923076923,273.0
2020-07-02,7,2020-07-02,27.530769230769234,55.199999999999996,74.92307692307692,1010.2538461538462,239.84615384615384,5.184615384615385,376.2307692307692,176.0,463.15384615384613
2020-07-03,7,2020-07-03,28.05384615384616,56.25384615384615,72.46153846153847,1009.823076923077,244.76923076923077,6.438461538461538,113.07692307692308,271.3076923076923,351.6923076923077
2020-07-04,7,2020-07-04,25.076923076923073,62.161538461538456,86.0,1010.553846153846,244.23076923076923,6.261538461538462,0.0,120.92307692307692,120.92307692307692
2020-07-05,7,2020-07-05,26.46153846153846,56.25384615384615,75.6923076923077,1010.8461538461538,269.84615384615387,3.6538461538461537,129.23076923076923,202.76923076923077,289.15384615384613
2020-07-06,7,2020-07-06,27.45384615384615,59.04615384615384,75.15384615384616,1010.4000000000002,254.46153846153845,4.853846153846154,58.30769230769231,212.46153846153845,240.0
2020-07-07,7,2020-07-07,25.892307692307693,61.599999999999994,83.38461538461539,1009.5076923076923,249.0,5.538461538461538,0.0,137.15384615384616,137.15384615384616
2020-07-08,7,2020-07-08,25.315384615384616,61.61538461538461,84.38461538461539,1009.8384615384615,247.30769230769232,3.7692307692307687,0.7692307692307693,46.07692307692308,46.15384615384615
2020-07-09,7,2020-07-09,26.63076923076923,58.31538461538462,74.61538461538461,1011.146153846154,247.46153846153845,5.561538461538462,9.692307692307692,139.53846153846155,141.30769230769232
2020-07-10,7,2020-07-10,27.03076923076923,58.45384615384615,73.0,1011.6153846153846,251.15384615384616,5.707692307692308,27.23076923076923,280.53846153846155,304.2307692307692
2020-07-11,7,2020-07-11,25.630769230769225,60.26923076923077,81.46153846153847,1011.769230769231,245.6153846153846,5.953846153846153,5.153846153846154,166.0,170.30769230769232
2020-07-12,7,2020-07-12,26.45384615384615,55.31538461538462,76.84615384615384,1012.2692307692307,248.15384615384616,5.346153846153846,57.84615384615385,238.0,265.3076923076923
2020-07-13,7,2020-07-13,26.7923076923077,48.96153846153846,74.61538461538461,1010.9538461538461,237.07692307692307,6.876923076923077,361.2307692307692,230.69230769230768,460.0769230769231
2020-07-14,7,2020-07-14,26.984615384615388,49.46153846153845,72.23076923076923,1010.7615384615385,244.69230769230768,7.084615384615383,502.15384615384613,149.23076923076923,516.6153846153846
2020-07-15,7,2020-07-15,26.22307692307693,49.669230769230765,73.38461538461539,1011.9769230769232,240.30769230769232,5.392307692307693,54.38461538461539,292.15384615384613,313.61538461538464
2020-07-16,7,2020-07-16,25.323076923076922,53.338461538461544,78.92307692307692,1013.1153846153845,242.30769230769232,5.13076923076923,0.0,151.15384615384616,151.15384615384616
2020-07-17,7,2020-07-17,26.761538461538457,55.05384615384616,74.3076923076923,1012.5076923076924,230.46153846153845,5.061538461538461,44.84615384615385,239.30769230769232,261.6923076923077
2020-07-18,7,2020-07-18,27.676923076923078,51.24615384615385,67.61538461538461,1011.7846153846154,240.30769230769232,4.707692307692309,123.76923076923077,300.9230769230769,366.46153846153845
2020-07-19,7,2020-07-19,27.146153846153844,52.96153846153846,72.53846153846153,1011.1076923076923,238.92307692307693,5.6923076923076925,214.84615384615384,264.61538461538464,375.0769230769231
2020-07-20,7,2020-07-20,26.78461538461538,57.03846153846154,74.61538461538461,1010.7999999999998,238.3846153846154,5.184615384615384,115.53846153846153,271.2307692307692,332.3076923076923
2020-07-21,7,2020-07-21,27.47692307692307,54.99230769230769,70.6923076923077,1010.623076923077,244.15384615384616,4.423076923076923,210.46153846153845,250.0,409.7692307692308
2020-07-22,7,2020-07-22,26.976923076923075,54.369230769230775,73.15384615384616,1011.2076923076924,239.76923076923077,5.3769230769230765,60.69230769230769,279.38461538461536,334.0
2020-07-23,7,2020-07-23,26.96153846153846,53.369230769230775,72.23076923076923,1011.2076923076922,236.07692307692307,5.676923076923076,314.3076923076923,199.46153846153845,453.7692307692308
2020-07-24,7,2020-07-24,27.423076923076927,49.8,70.15384615384616,1010.646153846154,241.84615384615384,5.723076923076922,12.846153846153847,288.46153846153845,297.15384615384613
2020-07-25,7,2020-07-25,27.092307692307692,51.330769230769235,71.07692307692308,1011.269230769231,239.0,6.323076923076924,364.46153846153845,185.0,465.2307692307692
2020-07-26,7,2020-07-26,27.007692307692313,55.0076923076923,70.23076923076923,1011.3846153846154,240.46153846153845,6.607692307692309,32.30769230769231,213.92307692307693,230.69230769230768
2020-07-27,7,2020-07-27,26.692307692307697,55.19230769230769,71.76923076923077,1011.876923076923,243.6153846153846,5.8769230769230765,209.0,235.0,400.2307692307692
2020-07-28,7,2020-07-28,26.3923076923077,51.13076923076923,71.07692307692308,1011.730769230769,236.84615384615384,6.3999999999999995,189.92307692307693,269.3076923076923,411.3076923076923
2020-07-29,7,2020-07-29,26.853846153846156,43.50769230769231,67.3076923076923,1012.1923076923075,230.15384615384616,5.053846153846153,411.6923076923077,188.23076923076923,500.84615384615387
2020-07-30,7,2020-07-30,26.56153846153847,48.86923076923077,70.15384615384616,1012.4384615384618,232.6153846153846,5.584615384615384,199.53846153846155,232.15384615384616,412.0769230769231
2020-07-31,7,2020-07-31,25.707692307692312,57.98461538461538,77.46153846153847,1012.3615384615384,233.46153846153845,6.346153846153846,0.0,139.92307692307693,139.92307692307693
2020-08-01,8,2020-08-01,26.6076923076923,44.21538461538462,72.07692307692308,1013.3307692307692,213.46153846153845,5.676923076923076,186.30769230769232,287.84615384615387,419.3076923076923
2020-08-02,8,2020-08-02,26.476923076923075,47.376923076923084,71.6923076923077,1013.5153846153846,234.92307692307693,6.092307692307691,96.46153846153847,326.61538461538464,385.46153846153845
2020-08-03,8,2020-08-03,25.584615384615383,47.49230769230768,74.15384615384616,1014.5384615384617,240.3846153846154,5.807692307692307,97.92307692307692,256.15384615384613,343.15384615384613
2020-08-04,8,2020-08-04,25.715384615384615,38.63076923076923,69.07692307692308,1015.0076923076924,235.15384615384616,5.56923076923077,323.15384615384613,238.53846153846155,465.7692307692308
2020-08-05,8,2020-08-05,25.584615384615383,39.06153846153847,73.07692307692308,1014.0461538461539,234.6153846153846,5.769230769230769,21.307692307692307,272.84615384615387,290.3076923076923
2020-08-06,8,2020-08-06,25.12307692307692,45.823076923076925,71.92307692307692,1014.0230769230768,232.3846153846154,6.746153846153846,28.615384615384617,273.84615384615387,290.6923076923077
2020-08-07,8,2020-08-07,25.23076923076923,45.338461538461544,73.23076923076923,1014.7153846153846,226.76923076923077,5.846153846153848,74.92307692307692,184.23076923076923,219.92307692307693
2020-08-08,8,2020-08-08,25.72307692307692,38.23846153846154,68.92307692307692,1015.4384615384614,226.53846153846155,4.723076923076923,430.7692307692308,194.0,512.1538461538462
2020-08-09,8,2020-08-09,26.053846153846152,38.7,66.53846153846153,1013.9692307692306,228.07692307692307,5.300000000000001,468.0769230769231,180.0,525.0
2020-08-10,8,2020-08-10,25.246153846153845,43.63846153846154,72.15384615384616,1012.5769230769231,224.0,5.576923076923077,56.92307692307692,263.0,301.3076923076923
2020-08-11,8,2020-08-11,26.184615384615384,39.04615384615385,67.76923076923077,1012.8846153846155,216.84615384615384,5.0,152.15384615384616,313.0769230769231,428.38461538461536
2020-08-12,8,2020-08-12,26.123076923076926,32.96153846153847,71.3076923076923,1013.3615384615384,212.84615384615384,3.9000000000000004,481.9230769230769,168.0,525.8461538461538
2020-08-13,8,2020-08-13,25.66153846153846,39.5076923076923,76.07692307692308,1012.2384615384616,231.76923076923077,4.592307692307692,334.15384615384613,209.84615384615384,485.3076923076923
2020-08-14,8,2020-08-14,24.63076923076923,59.423076923076934,80.76923076923077,1010.746153846154,236.23076923076923,5.6461538461538465,2.076923076923077,220.07692307692307,220.3846153846154
2020-08-15,8,2020-08-15,26.53846153846154,40.23846153846154,73.3076923076923,1010.7076923076922,228.69230769230768,4.930769230769231,288.84615384615387,233.92307692307693,471.84615384615387
2020-08-16,8,2020-08-16,26.49230769230769,39.22307692307693,71.07692307692308,1010.523076923077,240.92307692307693,5.269230769230769,334.9230769230769,243.15384615384616,487.84615384615387
2020-08-17,8,2020-08-17,25.969230769230776,47.49230769230769,74.76923076923077,1009.8923076923074,234.15384615384616,5.476923076923078,183.84615384615384,268.2307692307692,384.53846153846155
2020-08-18,8,2020-08-18,26.5,44.87692307692308,71.6923076923077,1010.0615384615384,235.6153846153846,5.084615384615385,245.46153846153845,277.61538461538464,456.53846153846155
2020-08-19,8,2020-08-19,26.86923076923077,41.88461538461539,72.53846153846153,1009.3692307692307,234.15384615384616,6.092307692307693,444.0,172.07692307692307,522.4615384615385
2020-08-20,8,2020-08-20,26.692307692307693,48.48461538461539,72.76923076923077,1009.2076923076924,243.3846153846154,6.407692307692307,43.38461538461539,284.61538461538464,305.38461538461536
2020-08-21,8,2020-08-21,25.66923076923077,59.76153846153846,79.46153846153847,1009.8999999999999,246.53846153846155,5.56923076923077,11.461538461538462,203.30769230769232,212.69230769230768
2020-08-22,8,2020-08-22,26.24615384615385,43.56923076923077,75.15384615384616,1011.176923076923,223.76923076923077,5.523076923076923,4.615384615384615,214.46153846153845,217.07692307692307
2020-08-23,8,2020-08-23,25.93846153846154,42.138461538461534,73.6923076923077,1012.4307692307692,225.69230769230768,4.984615384615385,392.0,187.23076923076923,488.3076923076923
2020-08-24,8,2020-08-24,25.546153846153842,47.54615384615386,73.84615384615384,1011.676923076923,231.6153846153846,5.253846153846154,52.0,332.0,372.46153846153845
2020-08-25,8,2020-08-25,25.815384615384616,45.93076923076923,74.0,1011.5153846153848,209.0,4.469230769230769,2.1538461538461537,259.6923076923077,260.0
2020-08-26,8,2020-08-26,25.900000000000002,45.315384615384616,75.46153846153847,1012.4692307692308,237.07692307692307,3.715384615384615,88.92307692307692,309.0,358.0769230769231
2020-08-27,8,2020-08-27,26.39230769230769,47.29230769230769,74.23076923076923,1012.3769230769229,229.0,5.584615384615384,253.07692307692307,262.0,471.6923076923077
2020-08-28,8,2020-08-28,27.02307692307692,49.107692307692304,69.61538461538461,1011.4000000000001,233.23076923076923,6.246153846153846,63.53846153846154,318.2307692307692,369.0769230769231
2020-08-29,8,2020-08-29,26.96153846153846,50.73846153846154,71.6923076923077,1010.7538461538461,235.30769230769232,5.838461538461538,93.53846153846153,289.3076923076923,344.7692307692308
2020-08-30,8,2020-08-30,26.684615384615388,52.376923076923084,74.15384615384616,1011.0846153846154,238.23076923076923,5.6923076923076925,61.69230769230769,300.84615384615387,331.3076923076923
2020-08-31,8,2020-08-31,26.43846153846154,55.630769230769225,74.0,1011.7923076923078,234.15384615384616,6.415384615384616,27.076923076923077,307.15384615384613,321.6923076923077
2020-09-01,9,2020-09-01,25.66153846153846,58.107692307692304,78.07692307692308,1010.9615384615385,248.84615384615384,4.946153846153846,0.0,161.6153846153846,161.6153846153846
2020-09-02,9,2020-09-02,26.738461538461536,52.415384615384625,74.38461538461539,1009.7153846153846,233.76923076923077,4.661538461538462,8.76923076923077,220.23076923076923,224.23076923076923
2020-09-03,9,2020-09-03,26.85384615384616,48.4923076923077,76.07692307692308,1011.046153846154,215.3846153846154,5.246153846153846,165.07692307692307,274.46153846153845,392.84615384615387
2020-09-04,9,2020-09-04,26.78461538461538,51.10000000000001,73.92307692307692,1013.1923076923077,228.23076923076923,5.86153846153846,49.07692307692308,264.84615384615387,297.84615384615387
2020-09-05,9,2020-09-05,26.95384615384615,56.74615384615385,71.61538461538461,1011.730769230769,237.23076923076923,6.838461538461539,58.46153846153846,267.38461538461536,313.61538461538464
2020-09-06,9,2020-09-06,26.592307692307692,47.169230769230765,72.61538461538461,1009.9999999999998,233.84615384615384,6.176923076923076,130.3846153846154,263.38461538461536,344.0
2020-09-07,9,2020-09-07,26.599999999999998,44.215384615384615,73.6923076923077,1009.6000000000001,228.30769230769232,4.923076923076923,181.46153846153845,270.46153846153845,376.46153846153845
2020-09-08,9,2020-09-08,27.146153846153844,53.784615384615385,73.76923076923077,1009.8923076923077,228.6153846153846,5.184615384615385,182.3846153846154,257.38461538461536,394.7692307692308
2020-09-09,9,2020-09-09,24.62307692307692,62.53076923076923,87.07692307692308,1010.9846153846154,241.3846153846154,5.346153846153845,0.0,46.61538461538461,46.61538461538461
2020-09-10,9,2020-09-10,26.569230769230767,53.26923076923077,75.6923076923077,1011.4692307692306,234.53846153846155,4.576923076923077,364.0,226.07692307692307,485.9230769230769
2020-09-11,9,2020-09-11,26.869230769230764,51.8,75.53846153846153,1010.1692307692308,236.53846153846155,5.546153846153846,159.69230769230768,265.3076923076923,392.38461538461536
2020-09-12,9,2020-09-12,27.415384615384614,58.215384615384615,75.23076923076923,1010.5692307692308,237.23076923076923,5.938461538461539,39.38461538461539,276.15384615384613,297.0
2020-09-13,9,2020-09-13,26.59230769230769,59.60769230769232,75.38461538461539,1011.876923076923,258.0,3.3692307692307697,40.53846153846154,257.46153846153845,282.6923076923077
2020-09-14,9,2020-09-14,26.423076923076923,51.46153846153845,78.53846153846153,1012.4846153846154,246.92307692307693,4.007692307692308,2.4615384615384617,264.9230769230769,265.15384615384613
2020-09-15,9,2020-09-15,26.56923076923077,59.23076923076924,76.61538461538461,1010.5384615384615,241.69230769230768,5.623076923076923,0.0,66.0,66.0
2020-09-16,9,2020-09-16,26.815384615384616,57.75384615384615,74.92307692307692,1009.5692307692308,232.0,6.4923076923076914,13.461538461538462,179.92307692307693,187.30769230769232
2020-09-17,9,2020-09-17,26.90769230769231,49.94615384615385,74.3076923076923,1011.0076923076923,212.15384615384616,5.3538461538461535,194.23076923076923,261.7692307692308,430.84615384615387
2020-09-18,9,2020-09-18,27.346153846153847,53.66153846153846,71.92307692307692,1011.9153846153848,248.76923076923077,4.392307692307693,56.07692307692308,289.15384615384613,319.61538461538464
2020-09-19,9,2020-09-19,26.88461538461539,56.06153846153845,77.23076923076923,1010.8615384615382,240.46153846153845,5.853846153846154,210.3846153846154,220.07692307692307,417.0769230769231
2020-09-20,9,2020-09-20,25.315384615384616,57.73846153846153,82.07692307692308,1011.7384615384616,250.84615384615384,3.930769230769231,0.0,148.69230769230768,148.69230769230768
2020-09-21,9,2020-09-21,27.653846153846157,54.73076923076923,73.0,1011.2461538461538,248.84615384615384,5.461538461538462,357.53846153846155,190.0,474.15384615384613
2020-09-22,9,2020-09-22,27.461538461538456,55.83076923076924,74.76923076923077,1011.1461538461537,240.07692307692307,5.961538461538462,25.0,199.30769230769232,212.07692307692307
2020-09-23,9,2020-09-23,27.292307692307695,57.36153846153846,74.53846153846153,1011.7846153846153,230.07692307692307,5.430769230769231,91.76923076923077,299.0,353.15384615384613
2020-09-24,9,2020-09-24,26.669230769230765,55.99230769230768,75.23076923076923,1012.4923076923076,258.3076923076923,3.792307692307692,40.07692307692308,204.84615384615384,243.23076923076923
2020-09-25,9,2020-09-25,27.669230769230772,53.86923076923077,71.84615384615384,1012.176923076923,229.69230769230768,4.146153846153846,320.46153846153845,225.6153846153846,436.0769230769231
2020-09-26,9,2020-09-26,27.369230769230764,56.3,72.53846153846153,1010.7461538461539,245.46153846153845,5.246153846153846,26.307692307692307,172.23076923076923,183.76923076923077
2020-09-27,9,2020-09-27,26.223076923076924,54.49230769230769,74.84615384615384,1009.6538461538463,246.92307692307693,3.384615384615384,1.3076923076923077,282.84615384615387,283.84615384615387
2020-09-28,9,2020-09-28,27.34615384615385,52.32307692307692,74.07692307692308,1010.1307692307693,236.23076923076923,4.9692307692307685,216.69230769230768,266.84615384615387,433.0
2020-09-29,9,2020-09-29,27.1,56.97692307692307,74.07692307692308,1011.0923076923077,227.69230769230768,5.06923076923077,178.3846153846154,253.92307692307693,414.38461538461536
2020-09-30,9,2020-09-30,26.676923076923078,56.684615384615384,77.23076923076923,1010.3461538461538,236.84615384615384,4.884615384615385,76.53846153846153,212.23076923076923,277.38461538461536
2020-10-01,10,2020-10-01,27.66923076923077,48.30769230769231,72.0,1009.1999999999999,214.0,5.007692307692308,494.6923076923077,157.0,529.6153846153846
2020-10-02,10,2020-10-02,27.52307692307693,48.36923076923077,71.53846153846153,1009.4230769230769,226.46153846153845,4.092307692307692,72.07692307692308,269.53846153846155,321.38461538461536
2020-10-03,10,2020-10-03,27.42307692307692,53.607692307692304,73.6923076923077,1009.7846153846154,207.76923076923077,4.661538461538461,49.07692307692308,250.30769230769232,289.0769230769231
2020-10-04,10,2020-10-04,28.069230769230767,54.15384615384615,70.15384615384616,1010.676923076923,217.0,4.153846153846154,138.23076923076923,268.15384615384613,346.15384615384613
2020-10-05,10,2020-10-05,27.823076923076922,55.5,73.84615384615384,1011.1384615384615,237.92307692307693,4.8307692307692305,162.0,263.2307692307692,386.61538461538464
2020-10-06,10,2020-10-06,28.353846153846156,56.392307692307696,69.61538461538461,1010.5076923076923,238.6153846153846,4.1692307692307695,117.84615384615384,114.38461538461539,182.46153846153845
2020-10-07,10,2020-10-07,25.1076923076923,53.607692307692304,82.92307692307692,1011.0,192.53846153846155,3.453846153846153,2.6153846153846154,203.69230769230768,203.92307692307693
2020-10-08,10,2020-10-08,27.67692307692308,53.084615384615375,70.92307692307692,1010.676923076923,255.23076923076923,4.43076923076923,298.2307692307692,237.76923076923077,457.3076923076923
2020-10-09,10,2020-10-09,28.12307692307693,52.392307692307696,70.61538461538461,1010.8923076923076,230.84615384615384,5.115384615384615,17.384615384615383,256.0769230769231,263.6923076923077
2020-10-10,10,2020-10-10,28.22307692307692,53.353846153846156,69.61538461538461,1011.4846153846155,216.76923076923077,4.038461538461538,201.30769230769232,222.3846153846154,403.61538461538464
2020-10-11,10,2020-10-11,27.76153846153846,55.44615384615384,70.6923076923077,1011.3307692307692,243.0,3.4384615384615382,189.3846153846154,222.3846153846154,334.6923076923077
2020-10-12,10,2020-10-12,28.207692307692305,51.976923076923086,70.84615384615384,1009.9615384615385,241.53846153846155,4.53076923076923,344.0769230769231,221.3846153846154,458.46153846153845
2020-10-13,10,2020-10-13,28.00769230769231,53.56923076923078,73.76923076923077,1010.3769230769229,233.0,5.869230769230769,292.61538461538464,226.84615384615384,448.3076923076923
2020-10-14,10,2020-10-14,28.11538461538461,56.75384615384616,72.0,1010.7538461538461,228.0,4.453846153846154,31.384615384615383,96.46153846153847,106.61538461538461
2020-10-15,10,2020-10-15,28.353846153846145,54.630769230769225,69.76923076923077,1011.0384615384615,237.46153846153845,4.269230769230769,289.7692307692308,232.30769230769232,447.0769230769231
2020-10-16,10,2020-10-16,28.384615384615383,53.138461538461534,71.46153846153847,1010.1615384615384,234.6153846153846,4.461538461538461,20.846153846153847,272.46153846153845,281.38461538461536
2020-10-17,10,2020-10-17,28.399999999999995,57.66153846153846,69.92307692307692,1009.7230769230771,217.3846153846154,3.423076923076923,15.307692307692308,229.46153846153845,233.3846153846154
2020-10-18,10,2020-10-18,28.73846153846154,53.092307692307685,68.46153846153847,1009.0153846153846,207.84615384615384,3.0615384615384613,408.46153846153845,159.6153846153846,469.0769230769231
2020-10-19,10,2020-10-19,28.161538461538463,54.29230769230769,73.07692307692308,1009.6615384615384,233.30769230769232,4.407692307692307,227.69230769230768,254.6153846153846,395.3076923076923
2020-10-20,10,2020-10-20,28.346153846153843,51.18461538461539,72.76923076923077,1010.0923076923075,234.46153846153845,4.13076923076923,393.53846153846155,181.46153846153845,481.46153846153845
2020-10-21,10,2020-10-21,28.507692307692306,49.93076923076923,72.53846153846153,1009.8076923076925,228.15384615384616,4.053846153846154,373.15384615384613,205.76923076923077,471.7692307692308
2020-10-22,10,2020-10-22,28.63076923076923,45.47692307692308,73.38461538461539,1009.7615384615385,219.92307692307693,4.030769230769231,339.2307692307692,200.23076923076923,450.46153846153845
2020-10-23,10,2020-10-23,28.39230769230769,45.6076923076923,72.3076923076923,1010.7615384615385,230.46153846153845,4.276923076923077,265.7692307692308,222.6153846153846,434.15384615384613
2020-10-24,10,2020-10-24,28.300000000000004,52.72307692307693,73.38461538461539,1009.7692307692307,240.46153846153845,3.976923076923078,16.76923076923077,256.61538461538464,271.53846153846155
2020-10-25,10,2020-10-25,29.03846153846154,54.86153846153847,69.23076923076923,1008.6384615384613,229.3846153846154,4.123076923076923,18.76923076923077,216.15384615384616,225.15384615384616
2020-10-26,10,2020-10-26,28.73076923076923,56.5923076923077,69.38461538461539,1008.3923076923077,227.07692307692307,3.1230769230769226,135.07692307692307,273.3076923076923,368.7692307692308
2020-10-27,10,2020-10-27,29.246153846153845,54.31538461538461,66.46153846153847,1007.9692307692308,228.23076923076923,3.3153846153846156,200.30769230769232,244.46153846153845,395.0
2020-10-28,10,2020-10-28,29.576923076923077,49.93846153846153,65.0,1008.0999999999998,231.76923076923077,3.107692307692307,27.384615384615383,302.6923076923077,322.2307692307692
2020-10-29,10,2020-10-29,28.56153846153846,46.5,70.15384615384616,1009.230769230769,227.69230769230768,3.761538461538462,266.15384615384613,237.92307692307693,424.84615384615387
2020-10-30,10,2020-10-30,28.63076923076923,47.684615384615384,71.76923076923077,1009.4153846153846,198.0,3.069230769230769,340.9230769230769,220.0,452.6923076923077
2020-10-31,10,2020-10-31,28.646153846153847,47.12307692307692,72.38461538461539,1009.2615384615384,223.15384615384616,3.9461538461538455,226.23076923076923,261.0,406.3076923076923
2020-11-01,11,2020-11-01,29.153846153846153,46.630769230769225,71.3076923076923,1008.1999999999999,231.07692307692307,3.5461538461538464,73.38461538461539,284.0769230769231,332.38461538461536
2020-11-02,11,2020-11-02,29.299999999999997,52.107692307692304,65.46153846153847,1009.1153846153848,209.46153846153845,2.946153846153846,22.307692307692307,243.07692307692307,259.9230769230769
2020-11-03,11,2020-11-03,29.72307692307692,50.68461538461539,66.46153846153847,1009.446153846154,228.84615384615384,3.0923076923076924,147.76923076923077,247.23076923076923,346.46153846153845
2020-11-04,11,2020-11-04,29.46666666666667,56.83333333333332,67.0,1009.1166666666667,224.5,3.0583333333333336,0.0,201.5,201.5
2020-11-05,11,2020-11-05,29.315384615384616,57.54615384615384,69.6923076923077,1009.0615384615386,200.07692307692307,2.723076923076923,83.76923076923077,287.46153846153845,343.9230769230769
2020-11-06,11,2020-11-06,29.27692307692308,46.84615384615384,72.23076923076923,1009.8923076923074,221.3846153846154,3.5923076923076924,225.84615384615384,246.15384615384616,417.61538461538464
2020-11-07,11,2020-11-07,29.34615384615385,49.846153846153854,69.6923076923077,1010.3692307692307,241.53846153846155,3.969230769230769,97.6923076923077,276.15384615384613,330.9230769230769
2020-11-08,11,2020-11-08,29.746153846153845,52.276923076923076,63.07692307692308,1011.0615384615384,236.46153846153845,3.3999999999999995,99.0,255.0,324.2307692307692
2020-11-09,11,2020-11-09,29.25384615384615,53.57692307692309,66.61538461538461,1010.6538461538462,232.07692307692307,3.5230769230769234,1.7692307692307692,229.53846153846155,231.0
2020-11-10,11,2020-11-10,28.746153846153845,48.92307692307692,68.15384615384616,1010.1076923076923,219.76923076923077,3.5076923076923086,176.15384615384616,250.84615384615384,383.38461538461536
2020-11-11,11,2020-11-11,29.253846153846155,50.81538461538461,65.76923076923077,1009.1923076923077,201.3846153846154,2.653846153846154,65.23076923076923,252.53846153846155,303.2307692307692
2020-11-12,11,2020-11-12,30.1,50.92307692307692,62.15384615384615,1009.246153846154,223.46153846153845,2.569230769230769,338.0769230769231,212.07692307692307,443.38461538461536
2020-11-13,11,2020-11-13,30.45384615384615,44.5,57.07692307692308,1009.3846153846154,254.15384615384616,3.1923076923076916,319.61538461538464,207.0,440.0
2020-11-14,11,2020-11-14,29.646153846153844,47.400000000000006,65.53846153846153,1009.4923076923077,228.23076923076923,3.730769230769231,69.53846153846153,277.15384615384613,320.6923076923077
2020-11-15,11,2020-11-15,29.253846153846155,46.10769230769232,68.07692307692308,1008.9923076923078,225.53846153846155,3.46923076923077,183.84615384615384,264.84615384615387,389.53846153846155
2020-11-16,11,2020-11-16,29.599999999999998,44.61538461538461,67.07692307692308,1009.0,226.0,3.8923076923076922,152.76923076923077,269.2307692307692,360.7692307692308
2020-11-17,11,2020-11-17,29.59230769230769,48.65384615384615,65.07692307692308,1008.6846153846153,256.15384615384613,2.930769230769231,79.07692307692308,265.61538461538464,313.61538461538464
2020-11-18,11,2020-11-18,30.176923076923078,49.192307692307686,61.15384615384615,1008.4307692307692,248.30769230769232,2.9538461538461536,27.692307692307693,297.9230769230769,315.7692307692308
2020-11-19,11,2020-11-19,30.12307692307692,43.5,58.61538461538461,1008.1153846153845,263.0,3.023076923076923,125.92307692307692,234.76923076923077,319.6923076923077
2020-11-20,11,2020-11-20,29.500000000000004,46.98461538461538,62.61538461538461,1007.7769230769233,237.23076923076923,3.0076923076923077,94.46153846153847,299.0,345.3076923076923
2020-11-21,11,2020-11-21,29.923076923076927,51.87692307692308,61.07692307692308,1008.1538461538462,234.30769230769232,2.7846153846153845,125.38461538461539,254.0,344.46153846153845
2020-11-22,11,2020-11-22,30.169230769230772,44.96153846153846,61.53846153846154,1008.8384615384614,230.3846153846154,3.0153846153846158,249.0,245.23076923076923,408.61538461538464
2020-11-23,11,2020-11-23,29.361538461538462,40.83846153846153,68.6923076923077,1009.7307692307693,231.53846153846155,4.284615384615385,141.07692307692307,279.46153846153845,359.38461538461536
2020-11-24,11,2020-11-24,29.130769230769225,42.784615384615385,68.53846153846153,1009.8461538461538,227.0,3.6153846153846154,159.23076923076923,233.0,336.53846153846155
2020-11-25,11,2020-11-25,29.715384615384615,46.44615384615385,66.15384615384616,1008.4615384615383,228.53846153846155,4.115384615384615,94.84615384615384,283.0,340.46153846153845
2020-11-26,11,2020-11-26,29.26923076923077,49.0923076923077,68.38461538461539,1008.0999999999999,236.46153846153845,4.130769230769231,167.0,229.53846153846155,339.61538461538464
2020-11-27,11,2020-11-27,28.99230769230769,47.86153846153846,68.84615384615384,1008.9153846153846,235.15384615384616,4.138461538461539,294.6923076923077,182.15384615384616,391.9230769230769
2020-11-28,11,2020-11-28,29.39230769230769,44.45384615384614,67.46153846153847,1009.6615384615385,227.6153846153846,3.7923076923076926,288.15384615384613,214.30769230769232,401.53846153846155
2020-11-29,11,2020-11-29,29.523076923076925,38.43846153846154,65.76923076923077,1009.3615384615384,223.15384615384616,3.076923076923077,258.6923076923077,227.84615384615384,397.61538461538464
2020-11-30,11,2020-11-30,29.538461538461533,40.24615384615384,68.53846153846153,1009.8846153846154,245.3846153846154,3.6538461538461537,270.53846153846155,220.15384615384616,378.84615384615387
2020-12-01,12,2020-12-01,29.26923076923077,38.207692307692305,69.76923076923077,1009.2230769230769,238.07692307692307,3.3461538461538463,290.53846153846155,221.23076923076923,404.0
2020-12-02,12,2020-12-02,29.400000000000002,36.91538461538461,69.53846153846153,1009.2,246.07692307692307,4.323076923076924,313.6923076923077,221.3846153846154,419.0769230769231
2020-12-03,12,2020-12-03,29.146153846153844,37.13076923076923,70.53846153846153,1010.0769230769232,239.69230769230768,4.130769230769231,236.69230769230768,252.0,389.7692307692308
2020-12-04,12,2020-12-04,29.33076923076923,37.669230769230765,69.84615384615384,1010.7076923076922,231.3846153846154,4.269230769230769,285.46153846153845,215.23076923076923,407.61538461538464
2020-12-05,12,2020-12-05,29.230769230769226,38.892307692307696,69.23076923076923,1010.3692307692309,231.15384615384616,4.746153846153846,354.15384615384613,196.07692307692307,434.38461538461536
2020-12-06,12,2020-12-06,29.300000000000008,41.646153846153844,68.6923076923077,1009.4923076923076,230.23076923076923,4.76923076923077,263.7692307692308,234.76923076923077,398.7692307692308
